,user_id,recommendations
1805,1806,"[1029743, 1126899, 893018, 1060193, 1129576]"
1806,1807,"[961554, 5572828, 1003188, 12263788, 5569374]"
1807,1808,"[1037840, 9547020, 1005332, 1024306, 9835619]"
1808,1809,"[969980, 961554, 1053690, 1077540, 1058997]"
1809,1810,"[903529, 1096036, 7433029, 1134296, 877447]"
1810,1811,"[1070702, 1029743, 1106523, 1126899, 1112238]"
1811,1812,"[835595, 1133210, 9526786, 1057365, 845109]"
1812,1813,"[882830, 9420334, 1122358, 859010, 5568378]"
1813,1814,"[1407216, 43020, 62804, 1039287, 123522]"
1814,1815,"[12171414, 1029743, 938118, 850058, 9677236]"
1815,1816,"[9526574, 10285106, 1070820, 859075, 1085604]"
1816,1817,"[1051040, 1116635, 1036106, 874563, 1072693]"
1817,1818,"[1053690, 1129049, 5570467, 893501, 932631]"
1818,1819,"[6602697, 936914, 1087102, 6034857, 1110142]"
1819,1820,"[8090546, 5568228, 903325, 962568, 5569471]"
1820,1821,"[1106523, 983584, 940947, 5568378, 5569327]"
1821,1822,"[1106523, 1068719, 1038217, 878445, 999270]"
1822,1823,"[1070820, 1087102, 1098844, 899624, 1029743]"
1823,1824,"[955403, 983584, 1029743, 1043787, 1106523]"
1824,1825,"[1077066, 828647, 999891, 12384779, 8090537]"
1825,1826,"[1029743, 922907, 9884698, 1072523, 930917]"
1826,1827,"[1029743, 1053690, 1126899, 10285144, 870372]"
1827,1828,"[944836, 1126899, 857503, 970030, 1056509]"
1828,1829,"[1076954, 952122, 1007259, 1135044, 5569471]"
1829,1830,"[5568378, 913210, 965766, 1042438, 962568]"
1830,1831,"[909268, 892314, 1101706, 1058997, 1029743]"
1831,1832,"[8293703, 1081533, 1134222, 1042438, 1027569]"
1832,1833,"[1029743, 962229, 1106523, 1000753, 5590613]"
1833,1834,"[1029743, 1106523, 951590, 865456, 1096635]"
1834,1835,"[1044259, 1026258, 1015067, 7025106, 844179]"
1835,1836,"[1053247, 9213586, 1057102, 9420314, 15972074]"
1836,1837,"[13007353, 830973, 7409975, 867262, 913210]"
1837,1838,"[860439, 1065538, 823990, 1115069, 921744]"
1838,1839,"[862582, 1132018, 1070727, 887526, 820486]"
1839,1840,"[999104, 1106523, 1070820, 909894, 826144]"
1840,1841,"[13131271, 1128161, 925350, 872137, 1092303]"
1841,1842,"[951590, 899624, 993638, 883932, 830203]"
1842,1843,"[870165, 1058629, 1053690, 1029743, 1106523]"
1843,1844,"[921243, 9673266, 1037337, 848071, 878026]"
1844,1845,"[1126899, 1127831, 1003188, 823775, 1029743]"
1845,1846,"[1029743, 1077555, 5569327, 896085, 945805]"
1846,1847,"[8019649, 1029743, 1024875, 951590, 13511457]"
1847,1848,"[9526159, 1077133, 892573, 894439, 13842214]"
1848,1849,"[965565, 1029743, 1070820, 15831255, 1037332]"
1849,1850,"[852235, 962568, 903325, 872137, 1121059]"
1850,1851,"[1053690, 5569098, 1077555, 9802981, 9803433]"
1851,1852,"[876932, 1126899, 976199, 1075786, 1044078]"
1852,1853,"[1075368, 15686826, 15686700, 930917, 1129049]"
1853,1854,"[5565086, 9245046, 9245004, 957736, 860975]"
1854,1855,"[5569471, 5569230, 5569374, 5569845, 6533765]"
1855,1856,"[15716298, 937330, 992622, 849505, 967395]"
1856,1857,"[1031316, 7167847, 1029743, 1009368, 1114694]"
1857,1858,"[8119101, 8160262, 837270, 961554, 942278]"
1858,1859,"[1082990, 991874, 903800, 5578547, 5569471]"
1859,1860,"[926033, 970119, 850058, 1050851, 1096635]"
1860,1861,"[1029743, 936508, 12731466, 5568378, 987562]"
1861,1862,"[5569230, 8090509, 5570383, 5569845, 1024306]"
1862,1863,"[962568, 5568378, 965766, 9245106, 1075214]"
1863,1864,"[965842, 911614, 894570, 1024306, 1029743]"
1864,1865,"[1098435, 894968, 1126899, 1061982, 12263791]"
1865,1866,"[928092, 15629778, 1054262, 869177, 987724]"
1866,1867,"[5567702, 6534030, 1108131, 8090513, 1092937]"
1867,1868,"[1058997, 5592931, 859075, 1043751, 1058779]"
1868,1869,"[1029743, 1070820, 5591538, 1126899, 872066]"
1869,1870,"[1070820, 909894, 860975, 1023958, 872066]"
1870,1871,"[951590, 885290, 848071, 1096036, 877447]"
1871,1872,"[12384779, 13008334, 1113261, 1027569, 13007355]"
1872,1873,"[9446069, 962229, 1106523, 6533765, 5569471]"
1873,1874,"[13842088, 962568, 13842160, 885307, 1025641]"
1874,1875,"[10351524, 858918, 1013623, 992622, 938138]"
1875,1876,"[5568378, 913210, 965766, 1042438, 962568]"
1876,1877,"[1029743, 8090440, 1106523, 844179, 12648296]"
1877,1878,"[5569230, 1068719, 1077588, 838797, 6979427]"
1878,1879,"[951590, 1070803, 854646, 927265, 1008032]"
1879,1880,"[1058997, 1044078, 934639, 1029743, 1106523]"
1880,1881,"[1070845, 959638, 913210, 852360, 837751]"
1881,1882,"[1075368, 880888, 909894, 860975, 992172]"
1882,1883,"[992956, 1029513, 962229, 8090521, 1058997]"
1883,1884,"[879699, 1135195, 820301, 5569376, 1029743]"
1884,1885,"[9835509, 1058997, 6534480, 1006488, 6534035]"
1885,1886,"[1028816, 1024306, 1106523, 1029743, 1126899]"
1886,1887,"[1009449, 943275, 1136719, 1067820, 1029743]"
1887,1888,"[10121965, 983584, 1071939, 893018, 962568]"
1888,1889,"[944836, 907625, 951197, 1022848, 1038217]"
1889,1890,"[1061982, 961554, 903325, 1003616, 824305]"
1890,1891,"[838637, 6463477, 962797, 1028238, 8090521]"
1891,1892,"[6979089, 1021116, 1044078, 1043590, 1136654]"
1892,1893,"[827683, 988693, 1096635, 1066783, 1055168]"
1893,1894,"[1029743, 1106523, 962229, 890695, 1065331]"
1894,1895,"[844179, 1044078, 9835606, 893018, 999779]"
1895,1896,"[1075368, 1037840, 1060408, 12263788, 7166865]"
1896,1897,"[5568378, 913210, 965766, 1042438, 962568]"
1897,1898,"[912914, 993466, 1120009, 860975, 1079048]"
1898,1899,"[863885, 951590, 1029743, 1090864, 964968]"
1899,1900,"[1087102, 1116376, 9858936, 920002, 1029743]"
1900,1901,"[1013928, 1043590, 1029743, 951590, 1058997]"
1901,1902,"[1054216, 1097661, 1110126, 13910669, 970119]"
1902,1903,"[1124695, 890695, 941741, 837579, 10285017]"
1903,1904,"[957951, 1058997, 1102959, 879876, 834129]"
1904,1905,"[837270, 1029743, 1070820, 1068719, 1122358]"
1905,1906,"[1019637, 871633, 1114653, 1046756, 902167]"
1906,1907,"[1075368, 1125601, 845975, 831223, 916993]"
1907,1908,"[1090676, 940947, 9297615, 5577022, 943169]"
1908,1909,"[1070702, 830615, 1068719, 1134522, 827683]"
1909,1910,"[6919403, 977791, 1131713, 1126899, 880427]"
1910,1911,"[868430, 957951, 880895, 6391532, 5569471]"
1911,1912,"[911470, 871252, 863449, 904105, 1058997]"
1912,1913,"[1053690, 1049918, 1083657, 963517, 844179]"
1913,1914,"[1077133, 892573, 894439, 896292, 6904613]"
1914,1915,"[1068719, 961554, 1106523, 1029743, 1126899]"
1915,1916,"[885290, 5592931, 1059994, 7167945, 1127470]"
1916,1917,"[1046689, 975085, 1088191, 1053628, 1126899]"
1917,1918,"[1053690, 1087102, 1041796, 827180, 15926886]"
1918,1919,"[877580, 1106523, 15924952, 15964293, 877447]"
1919,1920,"[1019643, 833724, 1127831, 903325, 1126899]"
1920,1921,"[1042571, 1044078, 826144, 1067820, 1007911]"
1921,1922,"[10456474, 1040511, 1002771, 15717070, 885463]"
1922,1923,"[962568, 903325, 977344, 825343, 1110764]"
1923,1924,"[1067695, 965772, 1127716, 983584, 856060]"
1924,1925,"[1029743, 1126899, 12262832, 6979089, 951590]"
1925,1926,"[1037631, 7409918, 7410013, 7410342, 1077231]"
1926,1927,"[5585510, 1106523, 951590, 863447, 1139525]"
1927,1928,"[983584, 1085604, 908504, 1070820, 879755]"
1928,1929,"[951590, 1021116, 913210, 899624, 1050851]"
1929,1930,"[1072968, 1029743, 1106523, 1110764, 1025641]"
1930,1931,"[1048727, 843464, 896862, 1106523, 1070820]"
1931,1932,"[1053690, 935968, 909396, 951590, 15717272]"
1932,1933,"[821083, 1029743, 1106523, 937566, 965766]"
1933,1934,"[1041688, 896613, 909894, 987562, 860975]"
1934,1935,"[1006027, 998519, 832473, 1110039, 1070820]"
1935,1936,"[1138443, 859237, 962229, 1029743, 1070820]"
1936,1937,"[833724, 999104, 1070820, 907128, 9677202]"
1937,1938,"[8293439, 921744, 8090536, 5568249, 8090521]"
1938,1939,"[853448, 844179, 859075, 1139525, 916993]"
1939,1940,"[950118, 10455984, 836085, 1002178, 880427]"
1940,1941,"[1029743, 1106523, 907631, 931671, 1089766]"
1941,1942,"[15830451, 5585510, 1139184, 1017195, 946839]"
1942,1943,"[7152455, 7147142, 1029743, 1106523, 1102416]"
1943,1944,"[994223, 9655679, 1070820, 1029743, 844179]"
1944,1945,"[1029743, 1070820, 1064086, 827180, 868423]"
1945,1946,"[1070820, 838347, 10344585, 1126899, 921836]"
1946,1947,"[1028938, 1097635, 951590, 919423, 5569327]"
1947,1948,"[15511396, 916993, 1055015, 848319, 896369]"
1948,1949,"[1038038, 1048833, 962229, 1044078, 1102959]"
1949,1950,"[1053690, 13213342, 962229, 7441118, 1070820]"
1950,1951,"[822785, 8293447, 8273833, 1136257, 987724]"
1951,1952,"[1029743, 1125278, 13213203, 965766, 993638]"
1952,1953,"[845715, 958382, 5585510, 904236, 1050851]"
1953,1954,"[1084036, 1068292, 962568, 1038745, 902167]"
1954,1955,"[1002838, 13115805, 925054, 1014981, 1044078]"
1955,1956,"[5569230, 864137, 951590, 13115579, 7169088]"
1956,1957,"[9245108, 962229, 8177622, 1029743, 5569471]"
1957,1958,"[1053690, 1071939, 1003188, 962568, 928754]"
1958,1959,"[877374, 962568, 1020682, 866548, 950439]"
1959,1960,"[825343, 9245106, 849870, 13506200, 1106523]"
1960,1961,"[1061228, 1106523, 1126899, 1127624, 1058997]"
1961,1962,"[900802, 1056509, 8014645, 15741787, 13008334]"
1962,1963,"[10121610, 903325, 10344971, 857503, 1013641]"
1963,1964,"[1002771, 970861, 1013572, 965766, 1060673]"
1964,1965,"[1087102, 960421, 9881592, 9881593, 1027569]"
1965,1966,"[944836, 7025106, 988277, 1112766, 5568378]"
1966,1967,"[1104483, 874750, 1046521, 6633210, 970119]"
1967,1968,"[962568, 14077333, 1090676, 1082212, 1126899]"
1968,1969,"[1029743, 1044078, 873964, 934427, 1004596]"
1969,1970,"[1072086, 880150, 1043920, 943522, 858302]"
1970,1971,"[907945, 12757140, 1126899, 1070820, 13115813]"
1971,1972,"[856060, 9677202, 1106523, 13381584, 976199]"
1972,1973,"[1053690, 1029743, 1070820, 1007642, 899624]"
1973,1974,"[962568, 872137, 990797, 5569230, 1041796]"
1974,1975,"[1108055, 951590, 1110244, 5569309, 1106523]"
1975,1976,"[1082990, 1019637, 1114653, 1040700, 864335]"
1976,1977,"[1096036, 965766, 907631, 904129, 1012587]"
1977,1978,"[1048208, 1029743, 961756, 1126899, 970030]"
1978,1979,"[1029743, 1106523, 1058997, 848071, 965766]"
1979,1980,"[935993, 1042571, 869388, 834826, 851676]"
1980,1981,"[1126899, 6463717, 1082212, 1105816, 7166969]"
1981,1982,"[961554, 16100266, 856335, 962568, 912817]"
1982,1983,"[1024306, 1106523, 1029743, 1027569, 893018]"
1983,1984,"[1058997, 1058779, 839419, 1126899, 827180]"
1984,1985,"[1106523, 944938, 962229, 1048462, 1029743]"
1985,1986,"[965766, 5568378, 951190, 1068719, 1058997]"
1986,1987,"[1419980, 896369, 1202664, 883202, 1331582]"
1987,1988,"[1106523, 965041, 856060, 903325, 8090521]"
1988,1989,"[898847, 906017, 10284946, 900842, 947798]"
1989,1990,"[1029743, 1126899, 1064945, 12171407, 13008334]"
1990,1991,"[1044078, 1096036, 877447, 1082172, 1085604]"
1991,1992,"[1042438, 857176, 976214, 1134821, 831587]"
1992,1993,"[991951, 15926844, 961554, 1085604, 879755]"
1993,1994,"[964262, 836703, 1027569, 1136257, 893018]"
1994,1995,"[9925966, 9832628, 1029743, 1106523, 1044078]"
1995,1996,"[1070820, 961554, 15452631, 5569230, 10457044]"
1996,1997,"[991575, 10344585, 1126899, 12949855, 850058]"
1997,1998,"[1053690, 827683, 1106523, 5592931, 988693]"
1998,1999,"[1068719, 935968, 896369, 1125948, 1054424]"
1999,2000,"[1070702, 1050851, 1068719, 1058997, 1058779]"
2000,2001,"[1138443, 962568, 951590, 1053690, 1106523]"
2001,2002,"[15926886, 1069039, 1106523, 961554, 1126899]"
2002,2003,"[10344585, 1058997, 10345155, 10344714, 5569845]"
2003,2004,"[1055425, 1075170, 8177622, 9655212, 1106523]"
2004,2005,"[1112905, 889649, 951590, 1068719, 987562]"
2005,2006,"[893501, 903325, 1041796, 5574377, 12384365]"
2006,2007,"[890296, 1092303, 1029743, 1106523, 1044078]"
2007,2008,"[9655629, 936830, 1126899, 1130458, 5569471]"
2008,2009,"[827180, 962568, 913210, 970030, 1102959]"
2009,2010,"[962229, 899624, 1096036, 965766, 859075]"
2010,2011,"[893501, 973086, 1098186, 1118479, 1022340]"
2011,2012,"[868645, 821316, 7433029, 1106523, 1127831]"
2012,2013,"[1075368, 937791, 1028816, 944317, 876695]"
2013,2014,"[1029743, 5592931, 1126899, 1069621, 844179]"
2014,2015,"[905436, 1029743, 1044188, 1126899, 1025641]"
2015,2016,"[1127624, 1029743, 1043590, 878445, 6979427]"
2016,2017,"[983584, 1126899, 1125219, 900802, 1106523]"
2017,2018,"[1054957, 830203, 1106523, 993638, 1013770]"
2018,2019,"[1029743, 1085604, 1030093, 13213342, 985893]"
2019,2020,"[832513, 1036486, 848970, 1029743, 5569230]"
2020,2021,"[951590, 1019142, 9835223, 856060, 1023958]"
2021,2022,"[10180324, 1098844, 1096099, 15972565, 1106523]"
2022,2023,"[1003699, 7443278, 15452566, 835296, 985399]"
2023,2024,"[1010949, 1106523, 834911, 1126899, 15595983]"
2024,2025,"[1029743, 1126899, 6533608, 1134222, 9677236]"
2025,2026,"[984715, 965766, 1096036, 1064945, 1043590]"
2026,2027,"[961554, 8249365, 827683, 819765, 965766]"
2027,2028,"[6534515, 5568378, 5569327, 962229, 5569471]"
2028,2029,"[962229, 848071, 892728, 938554, 1070820]"
2029,2030,"[6533394, 1029743, 1087102, 962568, 5569230]"
2030,2031,"[899624, 913785, 1038217, 896613, 1044078]"
2031,2032,"[1106523, 1029743, 909894, 1126899, 860975]"
2032,2033,"[9221914, 934676, 1127025, 5564713, 845193]"
2033,2034,"[903325, 1126899, 900802, 849297, 918462]"
2034,2035,"[1023958, 9835880, 909894, 893501, 873203]"
2035,2036,"[1029743, 1106523, 1126899, 1019643, 949784]"
2036,2037,"[1069806, 1029743, 944619, 900802, 1058997]"
2037,2038,"[858730, 1029743, 1053690, 1106523, 15926864]"
2038,2039,"[827180, 5592931, 1106523, 1029743, 822407]"
2039,2040,"[1067449, 1029743, 1085604, 1106523, 885750]"
2040,2041,"[1074333, 1127716, 1088836, 12582050, 1029743]"
2041,2042,"[901656, 1114251, 1126899, 1029743, 913210]"
2042,2043,"[1037337, 1106301, 851101, 973374, 10457128]"
2043,2044,"[848684, 912137, 844179, 1029743, 1058997]"
2044,2045,"[844179, 1133893, 819927, 912902, 1039287]"
2045,2046,"[961554, 1053690, 1110572, 5592694, 903325]"
2046,2047,"[914577, 13095345, 1111493, 5565447, 12428210]"
2047,2048,"[6391137, 1029743, 1106523, 821083, 9835509]"
2048,2049,"[992985, 1004950, 819518, 10285144, 965982]"
2049,2050,"[951590, 835243, 13775061, 1029743, 1106523]"
2050,2051,"[983584, 1096036, 1029743, 1106523, 856772]"
2051,2052,"[13416784, 1132348, 13417139, 860361, 961021]"
2052,2053,"[1029743, 8090536, 8090537, 980657, 928123]"
2053,2054,"[896369, 12810391, 1062782, 962568, 988693]"
2054,2055,"[997309, 971836, 912063, 881706, 824305]"
2055,2056,"[962229, 1106523, 937626, 938139, 5569230]"
2056,2057,"[859075, 1070820, 913210, 965766, 1066725]"
2057,2058,"[14106445, 961554, 1116050, 1082990, 824305]"
2058,2059,"[1077555, 1029743, 957063, 1056746, 13910669]"
2059,2060,"[5569230, 6534480, 1029743, 5569845, 1126899]"
2060,2061,"[859010, 1027569, 859075, 1136257, 987724]"
2061,2062,"[1029743, 1126899, 1058997, 962568, 841220]"
2062,2063,"[975633, 1090676, 961447, 885290, 907418]"
2063,2064,"[13511875, 1006483, 940510, 13095350, 1106523]"
2064,2065,"[1029743, 852015, 8090521, 1025581, 819304]"
2065,2066,"[852015, 8090521, 1029743, 1106523, 1016800]"
2066,2067,"[5568378, 913210, 965766, 1042438, 962568]"
2067,2068,"[1070820, 1112824, 1106523, 13506200, 956902]"
2068,2069,"[1071939, 1106523, 976199, 1104343, 14077333]"
2069,2070,"[933067, 1085604, 936508, 1029743, 844179]"
2070,2071,"[918752, 899624, 843567, 1044078, 893501]"
2071,2072,"[5568378, 913210, 965766, 1042438, 962568]"
2072,2073,"[962229, 1058997, 13841744, 951590, 821083]"
2073,2074,"[1029743, 1101173, 8090509, 883932, 8090508]"
2074,2075,"[949023, 899624, 1029743, 866548, 999779]"
2075,2076,"[1106523, 5566235, 963868, 1052335, 1070820]"
2076,2077,"[9297403, 1131892, 903325, 832001, 1136257]"
2077,2078,"[1029743, 951590, 8019755, 12263907, 5569374]"
2078,2079,"[1106523, 983016, 963727, 1072523, 15717057]"
2079,2080,"[1048483, 1043920, 982833, 1099905, 844991]"
2080,2081,"[1106523, 1043590, 10457128, 1118533, 5592610]"
2081,2082,"[15926844, 1029743, 865456, 961554, 10122037]"
2082,2083,"[911614, 1124823, 1070820, 1076608, 1106523]"
2083,2084,"[12692328, 1058997, 15926886, 989150, 1005609]"
2084,2085,"[1053690, 983584, 962229, 1029743, 1106523]"
2085,2086,"[1127141, 868275, 1018243, 879755, 1106523]"
2086,2087,"[1070272, 1037332, 976864, 1029743, 1106523]"
2087,2088,"[962568, 970030, 1128016, 1029743, 1106523]"
2088,2089,"[1126899, 1036693, 5592990, 950824, 889731]"
2089,2090,"[963354, 5576075, 878445, 845109, 983936]"
2090,2091,"[962568, 844179, 9835509, 1096036, 1101706]"
2091,2092,"[6534030, 945805, 13115898, 13115579, 963971]"
2092,2093,"[870547, 822407, 930917, 967395, 1029743]"
2093,2094,"[1070820, 1044068, 9245106, 916993, 1126899]"
2094,2095,"[951590, 1068719, 6533765, 5569135, 1029743]"
2095,2096,"[962568, 1085604, 879755, 819304, 900802]"
2096,2097,"[1029743, 1106523, 962229, 893501, 1072483]"
2097,2098,"[10149640, 6442443, 1127831, 934172, 1101706]"
2098,2099,"[1029743, 6533765, 873627, 1036347, 827683]"
2099,2100,"[998373, 1106523, 895166, 944534, 973374]"
2100,2101,"[983584, 1090931, 928049, 1106523, 1029743]"
2101,2102,"[962229, 13945244, 12262778, 1112824, 1058997]"
2102,2103,"[896613, 1125278, 999250, 961979, 1029743]"
2103,2104,"[1053690, 1005609, 1101769, 879830, 971852]"
2104,2105,"[913490, 965766, 1043494, 838602, 12582219]"
2105,2106,"[9245106, 1101173, 897125, 1028816, 1106523]"
2106,2107,"[1029743, 1070820, 1002178, 5995281, 938300]"
2107,2108,"[6464126, 1029743, 1106523, 6533936, 6533608]"
2108,2109,"[15926887, 893018, 15926638, 1021133, 852014]"
2109,2110,"[1018050, 6034857, 1029743, 1106523, 844179]"
2110,2111,"[1058997, 1051323, 1123436, 956813, 1009449]"
2111,2112,"[1029743, 1082212, 922737, 1084968, 871756]"
2112,2113,"[1042544, 893501, 1075398, 1085604, 1127624]"
2113,2114,"[885290, 1112238, 1076954, 1002771, 850058]"
2114,2115,"[1070820, 15926775, 15926886, 834158, 1106523]"
2115,2116,"[1045826, 1070820, 1029743, 1106523, 844179]"
2116,2117,"[971807, 900586, 1082269, 1096036, 877447]"
2117,2118,"[825343, 1070702, 940947, 826597, 1092303]"
2118,2119,"[849505, 965766, 961554, 1020682, 961269]"
2119,2120,"[6533765, 1029743, 1106523, 1126899, 1070820]"
2120,2121,"[13008321, 9527174, 865705, 843464, 929309]"
2121,2122,"[1113687, 1106523, 859075, 1136257, 987724]"
2122,2123,"[1076199, 957232, 920978, 10285454, 1031864]"
2123,2124,"[1029743, 1106523, 1126899, 9803591, 8090509]"
2124,2125,"[1029743, 1112824, 1134398, 5581910, 1125219]"
2125,2126,"[10456377, 10457541, 994685, 10285421, 1096343]"
2126,2127,"[1029743, 1071939, 962229, 983584, 1024731]"
2127,2128,"[1029743, 1106523, 1126899, 1085604, 1070820]"
2128,2129,"[930917, 1033234, 948119, 1029743, 1044078]"
2129,2130,"[969292, 872137, 903325, 1106523, 1029743]"
2130,2131,"[1138443, 1029743, 934369, 965766, 1041796]"
2131,2132,"[13416937, 6424471, 868423, 6424472, 13417846]"
2132,2133,"[1057949, 900842, 1126899, 904105, 1040371]"
2133,2134,"[976199, 9187298, 1037636, 1127255, 990797]"
2134,2135,"[989181, 930938, 998373, 872755, 1112754]"
2135,2136,"[6034857, 951412, 970030, 1020682, 15926844]"
2136,2137,"[1043590, 909894, 12302069, 1118533, 1023958]"
2137,2138,"[1029743, 938547, 1075368, 1134522, 8065410]"
2138,2139,"[875392, 957374, 1021164, 1004390, 5565322]"
2139,2140,"[1128244, 1070820, 5565322, 1127831, 6040065]"
2140,2141,"[951590, 1070820, 831181, 1014116, 5568378]"
2141,2142,"[923169, 1110244, 6533362, 1029743, 961554]"
2142,2143,"[944534, 1029743, 1106523, 1127624, 988693]"
2143,2144,"[173274, 1029743, 921744, 372396, 1110142]"
2144,2145,"[1003188, 1117514, 13876877, 15972565, 901397]"
2145,2146,"[1053690, 1029743, 944836, 1106523, 9881592]"
2146,2147,"[1106523, 962568, 903325, 1028816, 1029743]"
2147,2148,"[938597, 913210, 1068719, 896369, 856772]"
2148,2149,"[1029743, 1106523, 1033207, 1018050, 866548]"
2149,2150,"[1029743, 1106523, 863447, 940731, 962229]"
2150,2151,"[962568, 1096036, 5592931, 1122358, 1058779]"
2151,2152,"[1047486, 1070820, 947326, 1042907, 997907]"
2152,2153,"[16223193, 1029743, 1053690, 13841744, 1102416]"
2153,2154,"[1106523, 999270, 6904666, 976199, 1058997]"
2154,2155,"[1042907, 7410019, 987562, 1009449, 849018]"
2155,2156,"[965889, 965982, 913210, 1122358, 940947]"
2156,2157,"[1106523, 1096635, 827683, 987724, 929484]"
2157,2158,"[827180, 902846, 921744, 951197, 824073]"
2158,2159,"[926959, 1038745, 10285144, 1091158, 850652]"
2159,2160,"[12262978, 1070702, 12262778, 5592773, 911470]"
2160,2161,"[1106523, 958208, 944836, 899324, 1126899]"
2161,2162,"[6395907, 847241, 979674, 1029743, 844179]"
2162,2163,"[9338009, 859987, 956745, 1031864, 1029743]"
2163,2164,"[863447, 893018, 913785, 1029743, 1077555]"
2164,2165,"[1053690, 1000753, 1044078, 893501, 856772]"
2165,2166,"[8090537, 8090521, 1085604, 951590, 5569471]"
2166,2167,"[1029743, 1128240, 1047619, 859075, 1118012]"
2167,2168,"[1044078, 962568, 13672065, 929726, 5569230]"
2168,2169,"[835243, 1106523, 1126899, 1070820, 822785]"
2169,2170,"[1013928, 13115956, 863762, 1106523, 5569471]"
2170,2171,"[951590, 1023196, 927265, 10121616, 1029743]"
2171,2172,"[1029743, 1106523, 1108055, 849202, 906844]"
2172,2173,"[951590, 1087102, 13842160, 13842088, 922847]"
2173,2174,"[1096728, 878445, 1106073, 1112598, 882477]"
2174,2175,"[1101822, 1106523, 15926844, 1126899, 896085]"
2175,2176,"[1085604, 879755, 5568378, 10198378, 1107553]"
2176,2177,"[8090537, 8090521, 8090536, 8090539, 8090532]"
2177,2178,"[7441303, 1029743, 1106523, 1126899, 1000328]"
2178,2179,"[883186, 9527174, 1058997, 1124520, 5583751]"
2179,2180,"[944534, 1044078, 15926886, 947292, 15926887]"
2180,2181,"[9187298, 1104343, 1110111, 5569230, 844179]"
2181,2182,"[73207, 859075, 1029743, 1110764, 957063]"
2182,2183,"[1029743, 916993, 896085, 1013572, 6034857]"
2183,2184,"[1013615, 1053690, 1029743, 5592931, 929309]"
2184,2185,"[14025267, 862725, 13987328, 972665, 821200]"
2185,2186,"[1075368, 899624, 951590, 1106523, 8090537]"
2186,2187,"[1038663, 903325, 1077555, 13910669, 970119]"
2187,2188,"[1106523, 913210, 1004867, 834117, 1048383]"
2188,2189,"[1015280, 913210, 937626, 834117, 883202]"
2189,2190,"[962229, 1106523, 967395, 848319, 1029743]"
2190,2191,"[1027569, 957951, 832678, 967395, 940700]"
2191,2192,"[1028816, 835294, 965267, 1054957, 903325]"
2192,2193,"[15972790, 1070820, 962568, 1126899, 6979526]"
2193,2194,"[1042571, 853448, 828143, 887661, 7024871]"
2194,2195,"[1106523, 1126899, 951412, 1058997, 940947]"
2195,2196,"[999104, 821083, 981591, 1027835, 1120362]"
2196,2197,"[5569230, 1102959, 1103752, 1007269, 5569471]"
2197,2198,"[873044, 913210, 892573, 834117, 12524323]"
2198,2199,"[1070820, 962568, 7025106, 1126899, 12384431]"
2199,2200,"[870929, 921836, 6773232, 1029743, 1096036]"
2200,2201,"[5568378, 913210, 965766, 1042438, 962568]"
2201,2202,"[916993, 1075214, 6533765, 976199, 962568]"
2202,2203,"[913210, 1029743, 1018818, 12731571, 859075]"
2203,2204,"[1043590, 10457128, 5592931, 12695224, 977545]"
2204,2205,"[1006586, 908181, 962199, 1044805, 1041512]"
2205,2206,"[1029743, 1030981, 1038692, 873902, 1132968]"
2206,2207,"[921836, 5567605, 6034857, 972143, 871440]"
2207,2208,"[1106523, 825882, 865456, 962229, 1041796]"
2208,2209,"[1029743, 885290, 1009732, 12577242, 864532]"
2209,2210,"[1044078, 930917, 9836106, 965766, 819304]"
2210,2211,"[6533936, 1076889, 1070820, 1126899, 1014802]"
2211,2212,"[907631, 15926886, 15926844, 893501, 1053690]"
2212,2213,"[1000237, 1029743, 1024306, 898212, 1135044]"
2213,2214,"[990797, 1082212, 943233, 856772, 1134522]"
2214,2215,"[1112205, 1128240, 1018050, 890695, 899624]"
2215,2216,"[1029743, 1070820, 1072523, 997979, 1077555]"
2216,2217,"[12330539, 830973, 1092588, 989703, 860975]"
2217,2218,"[1071939, 961554, 859075, 844179, 928754]"
2218,2219,"[6533765, 6034857, 6553737, 961554, 893018]"
2219,2220,"[909894, 951590, 860975, 1122358, 13841744]"
2220,2221,"[7409975, 7410320, 1126899, 1058997, 1100273]"
2221,2222,"[893651, 5569230, 951590, 840244, 13511457]"
2222,2223,"[862732, 7168383, 988693, 8090537, 1010190]"
2223,2224,"[923670, 1031087, 1070820, 951094, 1100273]"
2224,2225,"[992150, 848071, 856345, 864969, 1092303]"
2225,2226,"[1056509, 913270, 6463808, 1106523, 1029743]"
2226,2227,"[1029743, 15926886, 962229, 1118533, 838186]"
2227,2228,"[1029743, 5592931, 1106523, 897125, 1070820]"
2228,2229,"[835595, 880427, 1068719, 824305, 1067695]"
2229,2230,"[855138, 885406, 9677949, 1058997, 956672]"
2230,2231,"[825208, 944836, 834396, 1080853, 976199]"
2231,2232,"[1053690, 991747, 850058, 5568729, 902167]"
2232,2233,"[1046756, 897306, 10251745, 10250438, 1029743]"
2233,2234,"[1007259, 984315, 854754, 13876912, 835098]"
2234,2235,"[14106445, 12427353, 857130, 937292, 973916]"
2235,2236,"[1053690, 893501, 890695, 1085604, 1005274]"
2236,2237,"[1040371, 959985, 942817, 849202, 873964]"
2237,2238,"[856060, 918746, 1029743, 6391080, 945200]"
2238,2239,"[1029743, 983584, 15596429, 15596933, 1126899]"
2239,2240,"[1029743, 951561, 1106523, 1044188, 1126870]"
2240,2241,"[1029743, 8293447, 15926844, 827683, 988693]"
